stage,date_of_status_update,district,address,street_dir,street_name,city,cleared_by_employee
COMPLETE,2021-08-04,Colorado,MH 715 18TH ST,,18TH ST,GREELEY,1700
COMPLETE,2021-09-15,Colorado,803 MH,,40TH ST,EVAN,1700
COMPLETE,2021-09-15,Colorado,805,,40TH ST,EVAN,1700
COMPLETE,2021-09-17,Colorado,25 UNIT,,1ST AVE,GREELEY,1700
COMPLETE,2021-10-20,Colorado,BUILDING 25,West,29TH ST,GREELEY,1700
COMPLETE,2021-10-20,Colorado,BUILDING 27,West,29TH ST,GREELEY,1700
COMPLETE,2021-10-20,Colorado,BUILDING 27,West,29TH ST,GREELEY,1700
COMPLETE,2021-10-20,Colorado,Building 28,West,29TH ST,GREELEY,1700
COMPLETE,2022-04-15,Colorado,MH 535 18TH ST,,18TH ST,GREELEY,1700
COMPLETE,2022-04-19,Colorado,MH 1401 N 17TH AVE,North,N 17TH AVE,GREELEY,1700
COMPLETE,2022-11-22,Colorado,118,,S 10TH ST,HOLLY,600
COMPLETE,2022-11-22,Colorado,120,South,S 10TH ST,HOLLY,600
COMPLETE,2022-11-22,Colorado,MH 118 E COLORADO ST,,E COLORADO ST,HOLLY,600
COMPLETE,2022-11-22,Colorado,MH 118 E COLORADO ST,,E COLORADO ST,HOLLY,600
COMPLETE,2022-11-22,Colorado,MH 133 S 10TH ST,South,S 10TH ST,HOLLY,600
COMPLETE,2023-02-01,Colorado,707,,42ND ST,EVANS,1700
COMPLETE,2023-02-17,Colorado,MH 2530,,71ST AVE,GREELEY,600
COMPLETE,2023-02-28,Colorado,MH 88 BOULDER ST,,BOULDER ST,EVANS,600
COMPLETE,2023-02-28,Colorado,MH 89 BOULDER ST,,BOULDER ST,EVANS,600
COMPLETE,2023-03-02,Colorado,MH 85 BOULDER ST,,BOULDER ST,Evans,600
COMPLETE,2023-03-16,Colorado,MH 466 GOLDEN ST,,GOLDEN ST,Evans,600
COMPLETE,2023-03-16,Colorado,MH 468 GOLDEN ST,,GOLDEN ST,Evans,600
COMPLETE,2023-03-17,Colorado,MH 473 BOULDER ST,,BOULDER ST,Evans,600
COMPLETE,2023-03-17,Colorado,MH 80 GOLDEN ST,,GOLDEN ST,Evans,600
COMPLETE,2023-03-17,Colorado,MH 81 GOLDEN ST,,GOLDEN ST,Evans,600
COMPLETE,2023-03-20,Colorado,MH,,IDAHO ST,Evans,600
COMPLETE,2023-03-20,Colorado,MH 483 IDAHO ST,,IDAHO ST,EVANS,600
COMPLETE,2023-03-20,Colorado,MH 484 IDAHO ST,,IDAHO ST,EVANS,600
COMPLETE,2023-03-20,Colorado,MH 95 CENTRAL ST,,39TH ST,EVANS,600
COMPLETE,2023-03-22,Colorado,3821 CENTRAL ST,,CENTRAL ST,EVANS,600
COMPLETE,2023-03-22,Colorado,MH 85 BOULDER ST,,BOULDER ST,EVANS,600
COMPLETE,2023-04-03,Colorado,908,,40TH ST,EVANS,600
COMPLETE,2023-04-04,Colorado,3705,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3706,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3707,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3708,,BOULDER ST,,600
COMPLETE,2023-04-04,Colorado,3709,North,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3711,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3712,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3713,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3715,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3716,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3716,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3719,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,3720,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,MH 85 BOULDER ST,,BOULDER ST,Evans,600
COMPLETE,2023-04-04,Colorado,MH 87 BOULDER ST,,BOULDER ST,Greeley,600
COMPLETE,2023-04-05,Colorado,MH 485 CENTRAL ST,,CENTRAL ST,Evans,600
COMPLETE,2023-04-05,Colorado,MH 486 CENTRAL ST,,CENTRAL ST,Evans,600
COMPLETE,2023-04-06,Colorado,MH 494 42ND ST RD,,42ND ST RD,Ebans,600
COMPLETE,2023-04-06,Colorado,MH 494 42ND ST RD,,42ND ST RD,Evans,600
COMPLETE,2023-04-07,Colorado,4016,,BOULDER ST,EVANS,600
COMPLETE,2023-04-07,Colorado,718,,40TH ST,EVANS,600
COMPLETE,2023-04-10,Colorado,3704,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,3706,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,3708,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,3710,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,3714,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,3718,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,3724,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,3724,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,3803,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,3805,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,718,,40TH ST,EVANS,1700
COMPLETE,2023-04-10,Colorado,812,,38TH ST,EVANS,600
COMPLETE,2023-04-10,Colorado,818,,38TH ST,EVANS,600
COMPLETE,2023-04-10,Colorado,MH 477 CENTRAL ST,,CENTRAL ST,Evans,1700
COMPLETE,2023-04-10,Colorado,MH 91 CENTRAL ST,,CENTRAL ST,EVANS,1700
COMPLETE,2023-04-10,Colorado,MH 92 CENTRAL ST,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,MH 92 CENTRAL ST,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-10,Colorado,MH 93 CENTRAL ST,,CENTRAL ST,Greeley,1700
COMPLETE,2023-04-10,Colorado,MH 95 CENTRAL ST,,CENTRAL ST,Evans,1700
COMPLETE,2023-04-11,Colorado,3802,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-11,Colorado,3806,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-11,Colorado,3807,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-11,Colorado,3809,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-11,Colorado,3812,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-11,Colorado,3814,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-11,Colorado,3818,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-11,Colorado,3820,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-11,Colorado,3821,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-11,Colorado,3824,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-11,Colorado,714,,39TH ST,EVANS,600
COMPLETE,2023-04-11,Colorado,815,,39TH ST,EVANS,600
COMPLETE,2023-04-11,Colorado,819,,39TH ST,EVANS,600
COMPLETE,2023-04-11,Colorado,819,,39TH ST,EVANS,600
COMPLETE,2023-04-11,Colorado,820,,39TH ST,EVANS,600
COMPLETE,2023-04-11,Colorado,820,,39TH ST,EVANS,600
COMPLETE,2023-04-11,Colorado,MH 466 40TH ST,,40TH ST,Evans,1700
COMPLETE,2023-04-11,Colorado,MH 470 40TH ST,,40TH ST,Evans,1700
COMPLETE,2023-04-11,Colorado,MH 477 40TH ST,,40TH ST,Evans,1700
COMPLETE,2023-04-11,Colorado,MH 478 DENVER ST,,DENVER ST,Evans,1700
COMPLETE,2023-04-11,Colorado,MH 478 DENVER ST,,DENVER ST,Evans,1700
COMPLETE,2023-04-11,Colorado,MH 478 DENVER ST,,DENVER ST,Evans,1700
COMPLETE,2023-04-11,Colorado,MH 480 DENVER ST,,DENVER ST,Evans,1700
COMPLETE,2023-04-11,Colorado,MH 481 DENVER ST,,DENVER ST,Evans,1700
COMPLETE,2023-04-11,Colorado,MH 95 CENTRAL ST,,39TH ST,EVANS,600
COMPLETE,2023-04-11,Colorado,MH 95 CENTRAL ST,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-17,Colorado,3801,,BOULDER ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,3802,,BOULDER ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,3802,,BOULDER ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,3805,,BOULDER ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,3807,,BOULDER ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,3815,,BOULDER ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,3816,,BOULDER ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,3834,,BOULDER ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,717,,39TH ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,805,,39TH ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,MH 87 BOULDER ST,,BOULDER ST,EVANS,1700
COMPLETE,2023-04-17,Colorado,MH 89 BOULDER ST,,BOULDER ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,3705,,GOLDEN ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,3707,,GOLDEN ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,3709,,GOLDEN ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,3711,,GOLDEN ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,3711,,GOLDEN ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,3715,,GOLDEN ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,3805,,GOLDEN ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,702,,38TH ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,707,,38TH ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,707,,38TH ST,EVANS,1700
COMPLETE,2023-04-19,Colorado,MH 81 GOLDEN ST,,GOLDEN ST,EVANS,1700
COMPLETE,2023-04-25,Colorado,3702,,BOULDER ST,Evans,1700
COMPLETE,2023-04-25,Colorado,3702,,CENTRAL ST,Evans,1700
COMPLETE,2023-04-25,Colorado,3807,,GOLDEN ST,EVANS,600
COMPLETE,2023-04-25,Colorado,3809,,GOLDEN ST,EVANS,600
COMPLETE,2023-04-25,Colorado,3811,,GOLDEN ST,EVANS,600
COMPLETE,2023-04-25,Colorado,3813,,GOLDEN ST,EVANS,600
COMPLETE,2023-04-25,Colorado,3825,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-25,Colorado,3825,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-25,Colorado,3904,,DENVER ST,EVANS,600
COMPLETE,2023-04-25,Colorado,703,,37TH ST,Evans,1700
COMPLETE,2023-04-25,Colorado,703,,39TH ST,EVANS,600
COMPLETE,2023-04-25,Colorado,705,East,37TH ST,Evans,1700
COMPLETE,2023-04-25,Colorado,711,,39TH ST,EVANS,600
COMPLETE,2023-04-25,Colorado,800,,37TH ST,Evans,1700
COMPLETE,2023-04-25,Colorado,802,,37TH ST,Evans,1700
COMPLETE,2023-04-25,Colorado,802,,37TH ST,Evans,1700
COMPLETE,2023-04-25,Colorado,806,,37TH ST,Evans,1700
COMPLETE,2023-04-25,Colorado,808,,37TH ST,Evans,1700
COMPLETE,2023-04-25,Colorado,909,,39TH ST,EVANS,600
COMPLETE,2023-04-25,Colorado,912,,39TH ST,EVANS,600
COMPLETE,2023-04-25,Colorado,915,,39TH ST,EVANS,600
COMPLETE,2023-04-25,Colorado,MH 82 GOLDEN ST,,GOLDEN ST,EVANS,600
COMPLETE,2023-04-25,Colorado,MH 82 GOLDEN ST,,GOLDEN ST,EVANS,600
COMPLETE,2023-04-25,Colorado,MH 85 BOULDER ST,,37TH ST,EVANS,1700
COMPLETE,2023-04-25,Colorado,MH 85 BOULDER ST,,BOULDER ST,Evans,1700
COMPLETE,2023-04-25,Colorado,MH 95 CENTRAL ST,,39TH ST,EVANS,600
COMPLETE,2023-04-26,Colorado,3914,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-26,Colorado,3917,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-26,Colorado,3918,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-26,Colorado,3920,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-26,Colorado,3921,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-26,Colorado,3927,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-26,Colorado,828,,39TH ST,EVANS,600
COMPLETE,2023-04-26,Colorado,MH 95 CENTRAL ST,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-27,Colorado,3927,,CENTRAL ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4004,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4008,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4009,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,4012,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4014,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4019,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,4027,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,4035,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,4035,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,4102,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4103,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,4106,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4108,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4108,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4109,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,4111,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,4114,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4116,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4118,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4118,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4118,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4118,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4118,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4118,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,4119,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,4121,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,4125,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,919,,41ST ST,EVANS,600
COMPLETE,2023-04-27,Colorado,919,,41ST ST,EVANS,600
COMPLETE,2023-04-27,Colorado,930,,40TH ST,EVANS,600
COMPLETE,2023-04-27,Colorado,MH 467 GOLDEN ST,,GOLDEN ST,Evans,1700
COMPLETE,2023-04-27,Colorado,MH 467 GOLDEN ST,,GOLDEN ST,EVANS,1700
COMPLETE,2023-04-27,Colorado,MH 483 IDAHO ST,,IDAHO ST,EVANS,600
COMPLETE,2023-04-27,Colorado,MH 483 IDAHO ST,,IDAHO ST,EVANS,600
COMPLETE,2023-04-28,Colorado,3906,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,3914,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,3918,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,3918,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,3920,North,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4009,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4010,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4013,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4019,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4022,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4025,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4028,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4105,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4113,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4115,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4129,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,4134,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,910,,40TH ST,EVANS,600
COMPLETE,2023-04-28,Colorado,910,,41ST ST,EVANS,600
COMPLETE,2023-04-28,Colorado,MH 480 DENVER ST,,DENVER ST,EVANS,600
COMPLETE,2023-04-28,Colorado,MH 480 DENVER ST,,DENVER ST,EVANS,600
COMPLETE,2023-05-01,Colorado,4001,,GOLDEN ST,Evans,1700
COMPLETE,2023-05-01,Colorado,710,,40TH ST,EVANS,1700
COMPLETE,2023-05-01,Colorado,801,,37TH ST,EVANS,1700
COMPLETE,2023-05-01,Colorado,806,,40TH ST,Evans,1700
COMPLETE,2023-05-01,Colorado,812,,40TH ST,EVANS,1700
COMPLETE,2023-05-01,Colorado,814,,40TH ST,EVANS,1700
COMPLETE,2023-05-01,Colorado,MH 470 BOULDER ST,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,4005,,BOULDER ST,Evans,1700
COMPLETE,2023-05-02,Colorado,4010,,BOULDER ST,Evans,1700
COMPLETE,2023-05-02,Colorado,4012,,BOULDER ST,Evans,1700
COMPLETE,2023-05-02,Colorado,4013,,BOULDER ST,Evans,1700
COMPLETE,2023-05-02,Colorado,4015,,BOULDER ST,Evans,1700
COMPLETE,2023-05-02,Colorado,4019,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,4102,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,4106,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,720,,40TH ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,801,,41ST ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,802,,40TH ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,803,,40TH ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,804,,40TH ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,805,,40TH ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,810,,40TH ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,902,,40TH ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,908,,40TH ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,926,,40TH ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,MH 470 BOULDER ST,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,MH 473 BOULDER ST,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,MH 476 CENTRAL ST,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-02,Colorado,MH 477 CENTRAL ST,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-03,Colorado,4007,,CENTRAL ST,Evans,1700
COMPLETE,2023-05-03,Colorado,4019,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-03,Colorado,816,,40TH ST,Evans,1700
COMPLETE,2023-05-04,Colorado,4019,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,4110,,BOULDER ST,Evans,1700
COMPLETE,2023-05-04,Colorado,4114,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,4118,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,4122,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,4204,,DENVER ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,4206,,DENVER ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,4208,,DENVER ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,4212,,DENVER ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,4214,,DENVER ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,4216,,DENVER ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,702,,42ND ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,706,,42ND ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,708,,42ND ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,709,,42ND ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,712,,42ND ST,EVANS,1700
COMPLETE,2023-05-04,Colorado,714,,42ND ST,Evans,1700
COMPLETE,2023-05-04,Colorado,MH 473 BOULDER ST,,BOULDER ST,Evans,1700
COMPLETE,2023-05-04,Colorado,MH 474 BOULDER ST,,42ND ST,Evans,1700
COMPLETE,2023-05-04,Colorado,MH 498 DENVER ST,,DENVER ST,Evans,1700
COMPLETE,2023-05-04,Colorado,MH 498 DENVER ST,,DENVER ST,EVANS,1700
COMPLETE,2023-05-05,Colorado,3803,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-05,Colorado,4013,,DENVER ST,EVANS,1700
COMPLETE,2023-05-08,Colorado,4210,,DENVER ST,EVANS,1700
COMPLETE,2023-05-08,Colorado,4211,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-08,Colorado,4212,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-08,Colorado,4213,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-08,Colorado,4215,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-08,Colorado,4216,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-08,Colorado,4217,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-08,Colorado,815,,42ND ST RD,EVANS,1700
COMPLETE,2023-05-08,Colorado,MH 494 CENTRAL ST,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-08,Colorado,MH 494 CENTRAL ST,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-09,Colorado,3706,,CENTRAL ST,EVANS,1700
COMPLETE,2023-05-09,Colorado,3801,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-09,Colorado,3805,,GOLDEN ST,EVANS,1700
COMPLETE,2023-05-09,Colorado,3807,,BOULDER ST,EVANS,1700
COMPLETE,2023-05-09,Colorado,707,,38TH ST,EVANS,1700
COMPLETE,2023-05-09,Colorado,926,,40TH ST,EVANS,1700
COMPLETE,2023-05-09,Colorado,MH 502 42ND ST,,42ND ST,EVANS,1700
COMPLETE,2023-05-10,Colorado,MH 203 E 6TH AVE,East,6TH AVE,DURANGO,600
COMPLETE,2023-05-10,Colorado,MH 340 E 6TH AVE,East,6TH AVE,DURANGO,600
COMPLETE,2023-05-10,Colorado,MH 649 E 2ND AVE,East,2ND AVE,DURANGO,600
COMPLETE,2023-05-12,Colorado,701 E 4TH ST,East,4TH ST,DURANGO,600
COMPLETE,2023-05-15,Colorado,343,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-15,Colorado,MH 276 E 7TH ST,East,7TH ST,DURANGO,600
COMPLETE,2023-05-16,Colorado,225,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,226,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,228,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,239,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,239,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,240,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,250,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,272,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,276,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,276,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,277,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-16,Colorado,MH 701 E 2ND ST,East,2ND ST,DURANGO,600
COMPLETE,2023-05-16,Colorado,MH 701 E 2ND ST,East,2ND ST,DURANGO,600
COMPLETE,2023-05-17,Colorado,416,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-17,Colorado,426,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-17,Colorado,452,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-17,Colorado,458,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-17,Colorado,458,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-17,Colorado,464,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-17,Colorado,476,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-17,Colorado,649,South,2ND ST,DURANGO,
COMPLETE,2023-05-17,Colorado,701,East,4TH ST,DURANGO,600
COMPLETE,2023-05-17,Colorado,MH 701 E 4TH ST,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-18,Colorado,315,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-18,Colorado,315,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-18,Colorado,320,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-18,Colorado,326,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-18,Colorado,328,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-18,Colorado,343,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-18,Colorado,735,East,3RD ST,DURANGO,600
COMPLETE,2023-05-18,Colorado,799,East,3RD ST,DURANGO,600
COMPLETE,2023-05-19,Colorado,342,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-19,Colorado,343,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-19,Colorado,343,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-19,Colorado,343,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-19,Colorado,343,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-19,Colorado,344,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-19,Colorado,MH 276 E 7TH AVE,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-22,Colorado,401,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-22,Colorado,421,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-22,Colorado,421,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-22,Colorado,423,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-22,Colorado,423,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-22,Colorado,701,East,4TH ST,DURANGO,600
COMPLETE,2023-05-22,Colorado,703,East,4TH ST,DURANGO,600
COMPLETE,2023-05-25,Colorado,213,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-25,Colorado,216,East,6TH AVE,DURANGO,600
COMPLETE,2023-05-25,Colorado,219,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-25,Colorado,228.5,East,6TH AVE,DURANGO,600
COMPLETE,2023-05-25,Colorado,349,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-25,Colorado,355,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-25,Colorado,469,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-25,Colorado,649,East,2ND ST,DURANGO,600
COMPLETE,2023-05-25,Colorado,710,East,5TH ST,DURANGO,600
COMPLETE,2023-05-25,Colorado,736,East,5TH ST,DURANGO,600
COMPLETE,2023-05-26,Colorado,426,East,7TH AVE,DURANGO,600
COMPLETE,2023-05-26,Colorado,455,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-26,Colorado,457,East,8TH AVE,DURANGO,600
COMPLETE,2023-05-26,Colorado,463,East,8TH AVE,DURANGO,600
